acdnt_type,no,ocrn_dt,adstrd_code,stdg_code,stdg_nm,ctpv_code,sgg_code,lot,wrngdo_drver_age,wrngdo_drver_sexdstn,sgg_nm,road_stle,sufrer_age,caslt_cnt,acdnt_no,ctpv_nm,sufrer_sexdstn,lat,crtr_ymd,adstrd_nm
차대사람 - 횡단중,7906,2021년 02월 18일 08시,3020060000,3020014600,관평동,3000000000,3020000000,1825165,29세,남,유성구,교차로 - 교차로횡단보도내,79세,1,2021021800100081,대전광역시,여,990224,2021-02-18,관평동
차대차 - 기타,7907,2021년 02월 18일 12시,3020054000,3020012200,궁동,3000000000,3020000000,1818179,49세,남,유성구,교차로 - 교차로부근,37세,1,2021021800100194,대전광역시,남,986427,2021-02-18,온천2동
차대차 - 측면충돌,7908,2021년 02월 18일 15시,3020058000,3020014700,송강동,3000000000,3020000000,1825667,61세,여,유성구,교차로 - 교차로안,31세,2,2021021800100299,대전광역시,여,989776,2021-02-18,구즉동
차대사람 - 횡단중,7911,2021년 02월 19일 06시,3020052600,3020011300,덕명동,3000000000,3020000000,1817845,66세,남,유성구,교차로 - 교차로횡단보도내,74세,1,2021021900100039,대전광역시,여,982343,2021-02-19,학하동
차대차 - 추돌,7912,2021년 02월 19일 07시,3020058000,3020014700,송강동,3000000000,3020000000,1825178,55세,남,유성구,단일로 - 기타,35세,1,2021021900100065,대전광역시,남,989608,2021-02-19,구즉동
차대차 - 측면충돌,7913,2021년 02월 19일 07시,3020054000,3020011700,장대동,3000000000,3020000000,1818816,54세,남,유성구,기타 - 기타,67세,1,2021021900100066,대전광역시,남,984681,2021-02-19,온천2동
차대차 - 추돌,7914,2021년 02월 19일 08시,3020052000,3020010400,용계동,3000000000,3020000000,1814595,58세,남,유성구,단일로 - 기타,48세,4,2021021900100097,대전광역시,여,983174,2021-02-19,진잠동
차대차 - 측면충돌,7915,2021년 02월 19일 11시,3020054000,3020012200,궁동,3000000000,3020000000,1818300,59세,여,유성구,교차로 - 교차로부근,40세,1,2021021900100198,대전광역시,남,986113,2021-02-19,온천2동
차대차 - 측면충돌,7916,2021년 02월 19일 11시,3020052000,3020010100,원내동,3000000000,3020000000,1811665,47세,남,유성구,기타 - 기타,34세,2,2021021900100199,대전광역시,남,984883,2021-02-19,진잠동
차대차 - 기타,7917,2021년 02월 19일 17시,3020053000,3020011100,봉명동,3000000000,3020000000,1817685,75세,남,유성구,단일로 - 기타,58세,1,2021021900100473,대전광역시,남,986411,2021-02-19,온천1동
차대차 - 추돌,7918,2021년 02월 19일 18시,3020054800,3020013900,반석동,3000000000,3020000000,1822117,27세,남,유성구,단일로 - 기타,23세,2,2021021900100525,대전광역시,남,983096,2021-02-19,노은3동
차대사람 - 횡단중,7919,2021년 02월 20일 09시,3020054800,3020013900,반석동,3000000000,3020000000,1822118,38세,남,유성구,교차로 - 교차로부근,52세,1,2021022000100102,대전광역시,남,983088,2021-02-20,노은3동
차대차 - 측면충돌,7920,2021년 02월 20일 09시,3020054000,3020011700,장대동,3000000000,3020000000,1817983,65세,남,유성구,단일로 - 기타,66세,2,2021022000100103,대전광역시,여,984563,2021-02-20,온천2동
차대차 - 측면충돌,7921,2021년 02월 20일 10시,3020054000,3020012200,궁동,3000000000,3020000000,1818273,24세,남,유성구,단일로 - 기타,48세,1,2021022000100124,대전광역시,여,986224,2021-02-20,온천2동
차대차 - 측면충돌,7922,2021년 02월 20일 14시,3020052700,3020011500,상대동,3000000000,3020000000,1816499,41세,여,유성구,교차로 - 교차로안,76세,2,2021022000100267,대전광역시,남,985663,2021-02-20,상대동
차대차 - 기타,7924,2021년 02월 21일 14시,3020052700,3020011500,상대동,3000000000,3020000000,1816803,32세,남,유성구,교차로 - 교차로안,39세,3,2021022100100181,대전광역시,남,985660,2021-02-21,상대동
차대차 - 측면충돌,7925,2021년 02월 22일 12시,3020061000,3020011400,원신흥동,3000000000,3020000000,1814998,35세,여,유성구,단일로 - 기타,52세,1,2021022200100237,대전광역시,남,985387,2021-02-22,원신흥동
차대차 - 측면충돌,7926,2021년 02월 22일 17시,3020055000,3020012700,도룡동,3000000000,3020000000,1819675,33세,남,유성구,단일로 - 기타,32세,3,2021022200100419,대전광역시,여,989350,2021-02-22,신성동
차대차 - 기타,7927,2021년 02월 22일 19시,3020052000,3020010100,원내동,3000000000,3020000000,1811536,60세,남,유성구,교차로 - 교차로안,45세,1,2021022200100495,대전광역시,남,983418,2021-02-22,진잠동
차대차 - 기타,7928,2021년 02월 22일 20시,3020054000,3020011700,장대동,3000000000,3020000000,1818600,45세,남,유성구,단일로 - 기타,27세,3,2021022200100523,대전광역시,남,985483,2021-02-22,온천2동
차대차 - 추돌,7929,2021년 02월 23일 00시,3020052000,3020010100,원내동,3000000000,3020000000,1811490,39세,남,유성구,교차로 - 교차로부근,26세,1,2021022300100009,대전광역시,남,984018,2021-02-23,진잠동
차대차 - 추돌,7930,2021년 02월 23일 05시,3020054800,3020012000,지족동,3000000000,3020000000,1821099,69세,남,유성구,교차로 - 교차로부근,52세,1,2021022300100032,대전광역시,남,983709,2021-02-23,노은3동
차대차 - 측면충돌,7931,2021년 02월 23일 09시,3020054000,3020012200,궁동,3000000000,3020000000,1818148,78세,남,유성구,단일로 - 기타,71세,1,2021022300100120,대전광역시,남,986555,2021-02-23,온천2동
차대사람 - 기타,7932,2021년 02월 23일 14시,3020053000,3020011100,봉명동,3000000000,3020000000,1817190,48세,남,유성구,기타 - 기타,85세,1,2021022300100282,대전광역시,여,985686,2021-02-23,온천1동
차대차 - 추돌,7933,2021년 02월 23일 18시,3020060000,3020014600,관평동,3000000000,3020000000,1825595,47세,여,유성구,단일로 - 기타,28세,1,2021022300100435,대전광역시,여,989941,2021-02-23,관평동
차대차 - 측면충돌,7934,2021년 02월 24일 08시,3020053000,3020011100,봉명동,3000000000,3020000000,1816987,34세,여,유성구,교차로 - 교차로안,27세,2,2021022400100076,대전광역시,여,985682,2021-02-24,온천1동
차대차 - 측면충돌,7935,2021년 02월 24일 10시,3020054700,3020012000,지족동,3000000000,3020000000,1820789,83세,남,유성구,교차로 - 교차로안,34세,1,2021022400100126,대전광역시,여,983886,2021-02-24,노은2동
차대사람 - 길가장자리구역통행중,7936,2021년 02월 24일 13시,3020053000,3020011200,구암동,3000000000,3020000000,1817357,37세,여,유성구,단일로 - 기타,52세,1,2021022400100210,대전광역시,여,985209,2021-02-24,온천1동
차대사람 - 횡단중,7937,2021년 02월 24일 13시,3020053000,3020011100,봉명동,3000000000,3020000000,1817850,49세,남,유성구,교차로 - 교차로횡단보도내,61세,1,2021022400100211,대전광역시,남,986775,2021-02-24,온천1동
차대차 - 측면충돌,7938,2021년 02월 24일 13시,3020060000,3020014600,관평동,3000000000,3020000000,1826172,36세,남,유성구,단일로 - 기타,36세,1,2021022400100212,대전광역시,남,990141,2021-02-24,관평동
차대차 - 측면충돌,7939,2021년 02월 24일 14시,3020053000,3020011100,봉명동,3000000000,3020000000,1817522,39세,남,유성구,교차로 - 교차로안,46세,1,2021022400100247,대전광역시,여,985342,2021-02-24,온천1동
차대차 - 추돌,7940,2021년 02월 24일 16시,3020058000,3020014500,봉산동,3000000000,3020000000,1826506,47세,여,유성구,교차로 - 교차로부근,49세,1,2021022400100309,대전광역시,여,990274,2021-02-24,구즉동
차대차 - 기타,7941,2021년 02월 24일 18시,3020054000,3020012200,궁동,3000000000,3020000000,1818331,미분류,기타불명,유성구,기타 - 기타,30세,1,2021022400100388,대전광역시,남,986118,2021-02-24,온천2동
차대차 - 기타,7942,2021년 02월 24일 22시,3020061000,3020011400,원신흥동,3000000000,3020000000,1815665,35세,남,유성구,단일로 - 기타,20세,2,2021022400100513,대전광역시,남,985631,2021-02-24,원신흥동
차대차 - 추돌,7943,2021년 02월 25일 00시,3020055000,3020012900,방현동,3000000000,3020000000,1823355,27세,여,유성구,교차로 - 교차로부근,59세,2,2021022500100013,대전광역시,남,988863,2021-02-25,신성동
차대차 - 추돌,7944,2021년 02월 25일 12시,3020054000,3020011700,장대동,3000000000,3020000000,1818523,41세,남,유성구,교차로 - 교차로안,84세,1,2021022500100163,대전광역시,남,984479,2021-02-25,온천2동
차대차 - 기타,7945,2021년 02월 25일 13시,3020052700,3020011500,상대동,3000000000,3020000000,1816503,19세,남,유성구,교차로 - 교차로안,49세,3,2021022500100200,대전광역시,남,985554,2021-02-25,상대동
차대차 - 기타,7946,2021년 02월 25일 16시,3020053000,3020011100,봉명동,3000000000,3020000000,1816822,49세,남,유성구,교차로 - 교차로안,44세,1,2021022500100295,대전광역시,남,985661,2021-02-25,온천1동
차대사람 - 기타,7947,2021년 02월 25일 18시,3020054000,3020011700,장대동,3000000000,3020000000,1817924,35세,남,유성구,단일로 - 기타,64세,1,2021022500100387,대전광역시,남,984981,2021-02-25,온천2동
차대차 - 측면충돌,7948,2021년 02월 25일 18시,3020052700,3020011500,상대동,3000000000,3020000000,1816575,34세,여,유성구,단일로 - 기타,48세,2,2021022500100388,대전광역시,남,984297,2021-02-25,상대동
차대차 - 측면충돌,7949,2021년 02월 25일 18시,3020054000,3020012200,궁동,3000000000,3020000000,1818303,40세,남,유성구,교차로 - 교차로안,62세,1,2021022500100389,대전광역시,남,986063,2021-02-25,온천2동
차대차 - 측면충돌,7950,2021년 02월 25일 20시,3020052000,3020010300,대정동,3000000000,3020000000,1813096,43세,여,유성구,교차로 - 교차로부근,35세,2,2021022500100457,대전광역시,남,983445,2021-02-25,진잠동
차대차 - 추돌,7951,2021년 02월 26일 03시,3020054000,3020012100,죽동,3000000000,3020000000,1819947,42세,남,유성구,단일로 - 기타,40세,1,2021022600100028,대전광역시,남,985439,2021-02-26,온천2동
차대차 - 기타,7952,2021년 02월 26일 08시,3020060000,3020014300,탑립동,3000000000,3020000000,1823886,30세,남,유성구,교차로 - 교차로안,27세,1,2021022600100094,대전광역시,남,992050,2021-02-26,관평동
차대차 - 기타,7953,2021년 02월 26일 10시,3020052700,3020011500,상대동,3000000000,3020000000,1816808,47세,남,유성구,기타 - 기타,57세,2,2021022600100152,대전광역시,남,984720,2021-02-26,상대동
차대차 - 정면충돌,7954,2021년 02월 26일 12시,3020057000,3020014200,원촌동,3000000000,3020000000,1819843,71세,남,유성구,단일로 - 기타,40세,1,2021022600100217,대전광역시,남,991030,2021-02-26,전민동
차대차 - 측면충돌,7955,2021년 02월 26일 13시,3020053000,3020011200,구암동,3000000000,3020000000,1817776,70세,남,유성구,단일로 - 기타,43세,1,2021022600100254,대전광역시,남,984883,2021-02-26,온천1동
차대차 - 기타,7956,2021년 02월 26일 16시,3020054000,3020011700,장대동,3000000000,3020000000,1818298,58세,남,유성구,교차로 - 교차로안,51세,1,2021022600100366,대전광역시,남,985347,2021-02-26,온천2동
차대차 - 추돌,7957,2021년 02월 26일 17시,3020052600,3020010500,학하동,3000000000,3020000000,1815574,55세,여,유성구,교차로 - 교차로안,49세,4,2021022600100401,대전광역시,남,983369,2021-02-26,학하동
차대차 - 기타,7958,2021년 02월 26일 18시,3020054000,3020011700,장대동,3000000000,3020000000,1818023,75세,남,유성구,교차로 - 교차로안,60세,1,2021022600100454,대전광역시,남,984413,2021-02-26,온천2동
차대차 - 기타,7959,2021년 02월 26일 19시,3020061000,3020011400,원신흥동,3000000000,3020000000,1815279,31세,여,유성구,교차로 - 교차로안,42세,1,2021022600100507,대전광역시,남,985490,2021-02-26,원신흥동
차대차 - 기타,7960,2021년 02월 26일 19시,3020053000,3020011200,구암동,3000000000,3020000000,1818129,44세,여,유성구,교차로 - 교차로안,39세,1,2021022600100508,대전광역시,여,982532,2021-02-26,온천1동
차대사람 - 기타,7961,2021년 02월 26일 21시,3020057000,3020014100,전민동,3000000000,3020000000,1822068,40세,남,유성구,단일로 - 기타,15세,1,2021022600100574,대전광역시,남,991605,2021-02-26,전민동
차대차 - 기타,7962,2021년 02월 27일 02시,3020054000,3020012400,구성동,3000000000,3020000000,1818756,70세,남,유성구,교차로 - 교차로안,31세,3,2021022700100016,대전광역시,남,987761,2021-02-27,온천2동
차대차 - 추돌,7963,2021년 02월 27일 08시,3020055000,3020012500,신성동,3000000000,3020000000,1821513,46세,여,유성구,교차로 - 교차로부근,36세,1,2021022700100073,대전광역시,남,986468,2021-02-27,신성동
차대차 - 기타,7964,2021년 02월 27일 14시,3020058000,3020014500,봉산동,3000000000,3020000000,1826308,73세,남,유성구,교차로 - 교차로부근,40세,3,2021022700100274,대전광역시,남,990020,2021-02-27,구즉동
차대차 - 기타,7965,2021년 02월 27일 15시,3020055000,3020012700,도룡동,3000000000,3020000000,1821181,66세,남,유성구,교차로 - 교차로부근,42세,1,2021022700100308,대전광역시,남,989104,2021-02-27,신성동
차대차 - 기타,7966,2021년 02월 27일 17시,3020055000,3020012500,신성동,3000000000,3020000000,1821101,25세,남,유성구,단일로 - 기타,42세,1,2021022700100372,대전광역시,남,986608,2021-02-27,신성동
차대차 - 추돌,7967,2021년 02월 27일 21시,3020054000,3020012200,궁동,3000000000,3020000000,1818293,59세,여,유성구,교차로 - 교차로부근,23세,3,2021022700100511,대전광역시,남,986026,2021-02-27,온천2동
차대차 - 기타,7968,2021년 02월 28일 00시,3020053000,3020011100,봉명동,3000000000,3020000000,1817893,31세,남,유성구,교차로 - 교차로부근,28세,1,2021022800100012,대전광역시,남,986517,2021-02-28,온천1동
차대차 - 기타,7969,2021년 03월 01일 06시,3020055000,3020012600,가정동,3000000000,3020000000,1819797,25세,남,유성구,단일로 - 기타,56세,2,2021030100100042,대전광역시,남,989201,2021-03-01,신성동
차대차 - 기타,7970,2021년 03월 01일 10시,3020053000,3020011200,구암동,3000000000,3020000000,1816868,58세,남,유성구,교차로 - 교차로부근,40세,1,2021030100100069,대전광역시,남,984977,2021-03-01,온천1동
차대차 - 측면충돌,7971,2021년 03월 01일 11시,3020053000,3020011100,봉명동,3000000000,3020000000,1817465,29세,남,유성구,교차로 - 교차로안,24세,5,2021030100100081,대전광역시,남,985561,2021-03-01,온천1동
차대차 - 기타,7972,2021년 03월 01일 16시,3020054700,3020012000,지족동,3000000000,3020000000,1820706,50세,남,유성구,단일로 - 지하차도(도로)내,44세,4,2021030100100220,대전광역시,남,983882,2021-03-01,노은2동
차대사람 - 기타,7973,2021년 03월 01일 20시,3020053000,3020011100,봉명동,3000000000,3020000000,1817729,28세,남,유성구,교차로 - 교차로부근,44세,1,2021030100100383,대전광역시,남,986263,2021-03-01,온천1동
차대차 - 측면충돌,7974,2021년 03월 02일 06시,3020055000,3020012700,도룡동,3000000000,3020000000,1820833,42세,남,유성구,단일로 - 기타,47세,1,2021030200100042,대전광역시,남,989111,2021-03-02,신성동
차대사람 - 기타,7975,2021년 03월 02일 10시,3020054800,3020012000,지족동,3000000000,3020000000,1821077,45세,남,유성구,단일로 - 기타,47세,1,2021030200100145,대전광역시,여,983643,2021-03-02,노은3동
차대차 - 측면충돌,7976,2021년 03월 02일 12시,3020055000,3020012800,장동,3000000000,3020000000,1820888,47세,여,유성구,교차로 - 교차로안,30세,1,2021030200100204,대전광역시,남,987349,2021-03-02,신성동
차대차 - 추돌,7977,2021년 03월 02일 14시,3020057000,3020014000,문지동,3000000000,3020000000,1821394,64세,남,유성구,교차로 - 교차로부근,32세,1,2021030200100266,대전광역시,남,991454,2021-03-02,전민동
차대사람 - 차도통행중,7978,2021년 03월 02일 16시,3020052000,3020010100,원내동,3000000000,3020000000,1811339,59세,남,유성구,교차로 - 교차로안,50세,1,2021030200100323,대전광역시,여,983811,2021-03-02,진잠동
차대차 - 기타,7979,2021년 03월 02일 21시,3020053000,3020011100,봉명동,3000000000,3020000000,1817600,41세,남,유성구,교차로 - 교차로안,47세,1,2021030200100493,대전광역시,남,985746,2021-03-02,온천1동
차대차 - 추돌,7980,2021년 03월 03일 06시,3020052000,3020010100,원내동,3000000000,3020000000,1810773,68세,남,유성구,단일로 - 기타,66세,1,2021030300100049,대전광역시,남,983909,2021-03-03,진잠동
차대차 - 기타,7981,2021년 03월 03일 12시,3020057000,3020014100,전민동,3000000000,3020000000,1822473,33세,남,유성구,교차로 - 교차로부근,27세,2,2021030300100234,대전광역시,남,990750,2021-03-03,전민동
차대차 - 기타,7982,2021년 03월 03일 18시,3020060000,3020014400,용산동,3000000000,3020000000,1824999,30세,남,유성구,교차로 - 교차로부근,38세,1,2021030300100408,대전광역시,남,991678,2021-03-03,관평동
차대차 - 추돌,7983,2021년 03월 03일 20시,3020054800,3020013900,반석동,3000000000,3020000000,1822077,30세,남,유성구,교차로 - 교차로안,26세,1,2021030300100472,대전광역시,남,983113,2021-03-03,노은3동
차대차 - 측면충돌,7984,2021년 03월 04일 08시,3020052000,3020010100,원내동,3000000000,3020000000,1811399,70세,남,유성구,교차로 - 교차로안,62세,1,2021030400100103,대전광역시,남,984055,2021-03-04,진잠동
차대사람 - 기타,7985,2021년 03월 04일 10시,3020054000,3020011700,장대동,3000000000,3020000000,1817975,20세,남,유성구,기타 - 기타,64세,1,2021030400100151,대전광역시,남,985188,2021-03-04,온천2동
차대차 - 정면충돌,7986,2021년 03월 04일 11시,3020054000,3020012300,어은동,3000000000,3020000000,1818309,73세,남,유성구,단일로 - 기타,29세,3,2021030400100173,대전광역시,남,986986,2021-03-04,온천2동
차대차 - 추돌,7987,2021년 03월 04일 14시,3020055000,3020013000,화암동,3000000000,3020000000,1822708,35세,남,유성구,기타 - 기타,60세,1,2021030400100254,대전광역시,여,988754,2021-03-04,신성동
차대차 - 측면충돌,7988,2021년 03월 04일 17시,3020054700,3020012000,지족동,3000000000,3020000000,1820874,45세,남,유성구,단일로 - 고가도로위,40세,1,2021030400100330,대전광역시,남,983863,2021-03-04,노은2동
차대차 - 추돌,7989,2021년 03월 04일 19시,3020053000,3020011200,구암동,3000000000,3020000000,1817109,50세,남,유성구,단일로 - 기타,39세,1,2021030400100394,대전광역시,남,984300,2021-03-04,온천1동
차대차 - 측면충돌,7990,2021년 03월 04일 19시,3020052000,3020010100,원내동,3000000000,3020000000,1811000,22세,남,유성구,교차로 - 교차로안,23세,1,2021030400100416,대전광역시,남,983851,2021-03-04,진잠동
차대차 - 기타,7991,2021년 03월 05일 08시,3020054000,3020011700,장대동,3000000000,3020000000,1818781,34세,남,유성구,교차로 - 교차로안,66세,1,2021030500100121,대전광역시,여,984967,2021-03-05,온천2동
차대사람 - 횡단중,7992,2021년 03월 05일 13시,3020052700,3020011500,상대동,3000000000,3020000000,1816503,60세,여,유성구,교차로 - 교차로부근,9세,1,2021030500100258,대전광역시,남,985537,2021-03-05,상대동
차대차 - 측면충돌,7993,2021년 03월 05일 18시,3020055000,3020012500,신성동,3000000000,3020000000,1820744,54세,남,유성구,기타 - 기타,18세,4,2021030500100460,대전광역시,남,986096,2021-03-05,신성동
차대차 - 추돌,7994,2021년 03월 06일 10시,3020054000,3020011700,장대동,3000000000,3020000000,1818015,62세,여,유성구,단일로 - 기타,38세,1,2021030600100128,대전광역시,여,985041,2021-03-06,온천2동
차대차 - 기타,7995,2021년 03월 06일 15시,3020054600,3020011900,노은동,3000000000,3020000000,1818853,57세,남,유성구,교차로 - 교차로부근,32세,1,2021030600100282,대전광역시,남,984530,2021-03-06,노은1동
차대사람 - 기타,7996,2021년 03월 06일 17시,3020054000,3020012200,궁동,3000000000,3020000000,1818375,43세,남,유성구,단일로 - 기타,30세,1,2021030600100341,대전광역시,남,986521,2021-03-06,온천2동
차대차 - 측면충돌,7997,2021년 03월 07일 11시,3020060000,3020014400,용산동,3000000000,3020000000,1825201,47세,여,유성구,기타 - 기타,35세,2,2021030700100085,대전광역시,남,991045,2021-03-07,관평동
차대차 - 기타,7998,2021년 03월 07일 11시,3020052000,3020010400,용계동,3000000000,3020000000,1814992,35세,남,유성구,단일로 - 기타,44세,2,2021030700100086,대전광역시,여,985354,2021-03-07,진잠동
차대차 - 측면충돌,7999,2021년 03월 07일 16시,3020053000,3020011100,봉명동,3000000000,3020000000,1817956,38세,남,유성구,단일로 - 기타,71세,1,2021030700100236,대전광역시,남,987184,2021-03-07,온천1동
차대차 - 추돌,8000,2021년 03월 07일 19시,3020061000,3020011100,봉명동,3000000000,3020000000,1816520,59세,남,유성구,교차로 - 교차로부근,36세,4,2021030700100316,대전광역시,남,985671,2021-03-07,원신흥동
차대차 - 기타,8001,2021년 03월 08일 07시,3020054600,3020012000,지족동,3000000000,3020000000,1819825,39세,남,유성구,기타 - 기타,36세,1,2021030800100064,대전광역시,여,983664,2021-03-08,노은1동
차대차 - 추돌,8002,2021년 03월 08일 10시,3020054700,3020012000,지족동,3000000000,3020000000,1819841,53세,여,유성구,기타 - 기타,43세,1,2021030800100192,대전광역시,남,983782,2021-03-08,노은2동
차대차 - 기타,8003,2021년 03월 08일 15시,3020061000,3020011400,원신흥동,3000000000,3020000000,1815854,60세,남,유성구,단일로 - 지하차도(도로)내,27세,3,2021030800100338,대전광역시,남,986392,2021-03-08,원신흥동
차대차 - 추돌,8004,2021년 03월 08일 15시,3020052600,3020011300,덕명동,3000000000,3020000000,1817453,43세,남,유성구,단일로 - 기타,28세,7,2021030800100339,대전광역시,여,982116,2021-03-08,학하동
차대차 - 정면충돌,8005,2021년 03월 08일 16시,3020058000,3020014700,송강동,3000000000,3020000000,1826159,48세,남,유성구,교차로 - 교차로안,60세,2,2021030800100380,대전광역시,여,989650,2021-03-08,구즉동
차대차 - 기타,8006,2021년 03월 09일 00시,3020054000,3020011700,장대동,3000000000,3020000000,1817834,36세,남,유성구,단일로 - 기타,23세,1,2021030900100009,대전광역시,남,985595,2021-03-09,온천2동
차대차 - 기타,8007,2021년 03월 09일 09시,3020052700,3020011500,상대동,3000000000,3020000000,1816824,41세,남,유성구,단일로 - 기타,55세,4,2021030900100106,대전광역시,남,984538,2021-03-09,상대동
차대차 - 기타,8008,2021년 03월 09일 16시,3020053000,3020011200,구암동,3000000000,3020000000,1817731,59세,남,유성구,단일로 - 기타,58세,1,2021030900100319,대전광역시,남,984864,2021-03-09,온천1동
차대차 - 추돌,8009,2021년 03월 09일 16시,3020054000,3020011700,장대동,3000000000,3020000000,1817812,47세,여,유성구,단일로 - 기타,35세,1,2021030900100320,대전광역시,남,984935,2021-03-09,온천2동
차대차 - 측면충돌,8010,2021년 03월 09일 22시,3020054000,3020012100,죽동,3000000000,3020000000,1819184,50세,여,유성구,단일로 - 기타,35세,3,2021030900100499,대전광역시,남,985627,2021-03-09,온천2동
차대차 - 기타,8011,2021년 03월 10일 06시,3020053000,3020011100,봉명동,3000000000,3020000000,1817535,58세,여,유성구,교차로 - 교차로횡단보도내,39세,1,2021031000100050,대전광역시,남,985831,2021-03-10,온천1동
차대차 - 기타,8012,2021년 03월 10일 08시,3020053000,3020011100,봉명동,3000000000,3020000000,1817513,38세,남,유성구,단일로 - 기타,60세,1,2021031000100105,대전광역시,남,985415,2021-03-10,온천1동
차대차 - 기타,8013,2021년 03월 10일 14시,3020055000,3020012700,도룡동,3000000000,3020000000,1820653,53세,남,유성구,기타 - 기타,14세,1,2021031000100296,대전광역시,남,989104,2021-03-10,신성동
차대사람 - 기타,8014,2021년 03월 10일 20시,3020053000,3020011100,봉명동,3000000000,3020000000,1817730,34세,여,유성구,기타 - 기타,17세,1,2021031000100517,대전광역시,남,985913,2021-03-10,온천1동
차대차 - 기타,8015,2021년 03월 11일 08시,3020052700,3020011500,상대동,3000000000,3020000000,1816010,17세,남,유성구,기타 - 기타,59세,1,2021031100100098,대전광역시,남,985485,2021-03-11,상대동
차대차 - 기타,8016,2021년 03월 11일 13시,3020054000,3020011700,장대동,3000000000,3020000000,1818237,61세,여,유성구,단일로 - 기타,33세,1,2021031100100235,대전광역시,남,985391,2021-03-11,온천2동
차대사람 - 횡단중,8017,2021년 03월 11일 15시,3020053000,3020011100,봉명동,3000000000,3020000000,1817507,61세,여,유성구,교차로 - 교차로횡단보도내,30세,1,2021031100100300,대전광역시,남,986009,2021-03-11,온천1동
차대차 - 측면충돌,8018,2021년 03월 11일 17시,3020054800,3020013900,반석동,3000000000,3020000000,1822057,62세,남,유성구,교차로 - 교차로부근,53세,1,2021031100100367,대전광역시,여,983162,2021-03-11,노은3동
차대차 - 기타,8019,2021년 03월 11일 18시,3020054000,3020012200,궁동,3000000000,3020000000,1818231,27세,남,유성구,교차로 - 교차로안,24세,1,2021031100100405,대전광역시,남,986327,2021-03-11,온천2동
차대사람 - 차도통행중,8020,2021년 03월 11일 22시,3020053000,3020011100,봉명동,3000000000,3020000000,1817823,51세,남,유성구,교차로 - 교차로부근,86세,1,2021031100100540,대전광역시,여,986817,2021-03-11,온천1동
차대차 - 측면충돌,8021,2021년 03월 12일 13시,3020054000,3020011700,장대동,3000000000,3020000000,1818156,55세,남,유성구,교차로 - 교차로안,37세,2,2021031200100231,대전광역시,남,985608,2021-03-12,온천2동
차대차 - 기타,8022,2021년 03월 12일 17시,3020061000,3020011100,봉명동,3000000000,3020000000,1816815,58세,여,유성구,교차로 - 교차로안,30세,1,2021031200100393,대전광역시,남,985699,2021-03-12,원신흥동
차대차 - 기타,8023,2021년 03월 13일 08시,3020055000,3020012700,도룡동,3000000000,3020000000,1820433,53세,남,유성구,단일로 - 기타,24세,1,2021031300100079,대전광역시,남,989122,2021-03-13,신성동
차대사람 - 보도통행중,8024,2021년 03월 13일 14시,3020055000,3020012600,가정동,3000000000,3020000000,1820228,29세,여,유성구,단일로 - 기타,5세,1,2021031300100285,대전광역시,남,989100,2021-03-13,신성동
차대차 - 측면충돌,8025,2021년 03월 13일 17시,3020054000,3020011700,장대동,3000000000,3020000000,1818086,26세,남,유성구,단일로 - 기타,34세,1,2021031300100384,대전광역시,남,985344,2021-03-13,온천2동
차대차 - 측면충돌,8026,2021년 03월 13일 18시,3020054000,3020012200,궁동,3000000000,3020000000,1818238,20세,남,유성구,단일로 - 기타,71세,1,2021031300100419,대전광역시,남,986228,2021-03-13,온천2동
차대차 - 측면충돌,8027,2021년 03월 14일 00시,3020055000,3020012700,도룡동,3000000000,3020000000,1819660,50세,남,유성구,교차로 - 교차로안,54세,4,2021031400100012,대전광역시,남,990182,2021-03-14,신성동
차대차 - 측면충돌,8028,2021년 03월 14일 13시,3020060000,3020014400,용산동,3000000000,3020000000,1825544,49세,여,유성구,교차로 - 교차로안,42세,4,2021031400100157,대전광역시,남,991278,2021-03-14,관평동
차대차 - 기타,8029,2021년 03월 14일 22시,3020053000,3020011100,봉명동,3000000000,3020000000,1818036,25세,여,유성구,단일로 - 기타,46세,1,2021031400100406,대전광역시,남,986960,2021-03-14,온천1동
차대차 - 추돌,8030,2021년 03월 15일 05시,3020053000,3020011100,봉명동,3000000000,3020000000,1817461,24세,남,유성구,단일로 - 기타,69세,1,2021031500100027,대전광역시,남,986360,2021-03-15,온천1동
차대차 - 기타,8031,2021년 03월 15일 13시,3020054000,3020012200,궁동,3000000000,3020000000,1818278,70세,남,유성구,교차로 - 교차로부근,48세,1,2021031500100248,대전광역시,남,986043,2021-03-15,온천2동
차대차 - 기타,8032,2021년 03월 15일 16시,3020055000,3020012700,도룡동,3000000000,3020000000,1819685,55세,남,유성구,교차로 - 교차로안,34세,1,2021031500100347,대전광역시,여,989505,2021-03-15,신성동
차대차 - 측면충돌,8033,2021년 03월 15일 18시,3020053000,3020011100,봉명동,3000000000,3020000000,1817688,65세,남,유성구,단일로 - 기타,39세,1,2021031500100438,대전광역시,남,985332,2021-03-15,온천1동
차대차 - 기타,8034,2021년 03월 15일 18시,3020057000,3020014100,전민동,3000000000,3020000000,1822466,27세,여,유성구,교차로 - 교차로안,63세,1,2021031500100439,대전광역시,남,991070,2021-03-15,전민동
차대차 - 추돌,8035,2021년 03월 16일 16시,3020057000,3020014100,전민동,3000000000,3020000000,1822300,41세,여,유성구,단일로 - 기타,41세,1,2021031600100381,대전광역시,남,991145,2021-03-16,전민동
